1174	132	object	materialComposition	percent		object		0
1174	148	object	materialComposition	percent		object		0
1174	166	object	materialComposition	percent	\N	object		0
1180	132	object	materialComposition	percent		object		0
1180	148	object	materialComposition	percent		object		0
1180	934	object	materialComposition	percent	\N	object		0
1190	132	object	materialComposition	percent		object		0
1190	148	object	materialComposition	percent		object		0
1190	934	object	materialComposition	percent	\N	object		0
1191	132	object	materialComposition	percent		object		0
1191	148	object	materialComposition	percent		object		0
1191	166	object	materialComposition	percent	\N	object		0
1200	132	object	materialComposition	percent		object		0
1200	148	object	materialComposition	percent		object		0
1200	166	object	materialComposition	percent	\N	object		0
1202	132	object	materialComposition	percent		object		0
1202	148	object	materialComposition	percent		object		0
1202	166	object	materialComposition	percent	\N	object		0
1211	132	object	materialComposition	percent		object		0
1211	148	object	materialComposition	percent		object		0
1211	166	object	materialComposition	percent	\N	object		0
1214	132	object	materialComposition	percent		object		0
1214	148	object	materialComposition	percent		object		0
1214	166	object	materialComposition	percent	\N	object		0
1217	132	object	materialComposition	percent		object		0
1217	148	object	materialComposition	percent		object		0
1217	166	object	materialComposition	percent	\N	object		0
1227	132	object	materialComposition	percent		object		0
1227	148	object	materialComposition	percent		object		0
1227	166	object	materialComposition	percent	\N	object		0
1230	132	object	materialComposition	percent		object		0
1230	148	object	materialComposition	percent		object		0
1230	166	object	materialComposition	percent	\N	object		0
1236	132	object	materialComposition	percent		object		0
1236	148	object	materialComposition	percent		object		0
1236	934	object	materialComposition	percent	\N	object		0
1237	132	object	materialComposition	percent		object		0
1237	140	object	materialComposition	percent	\N	object		0
1237	148	object	materialComposition	percent		object		0
1237	161	object	materialComposition	percent	\N	object		0
1237	166	object	materialComposition	percent		object		0
1247	132	object	materialComposition	percent		object		0
1247	148	object	materialComposition	percent		object		0
1247	166	object	materialComposition	percent	\N	object		0
1253	132	object	materialComposition	percent	\N	object		0
1253	148	object	materialComposition	percent	\N	object		0
1253	934	object	materialComposition	percent	\N	object		0
1258	132	object	materialComposition	percent	\N	object		0
1258	148	object	materialComposition	percent	\N	object		0
1258	934	object	materialComposition	percent	\N	object		0
1372	132	object	materialComposition	percent	\N	object		0
1372	136	object	materialComposition	percent	\N	object		0
1372	140	object	materialComposition	percent	\N	object		0
1372	144	object	materialComposition	percent	\N	object		0
1372	180	object	materialComposition	percent	\N	object		0
1375	132	object	materialComposition	percent	\N	object		0
1375	136	object	materialComposition	percent	\N	object		0
1375	140	object	materialComposition	percent	\N	object		0
1375	144	object	materialComposition	percent	\N	object		0
1375	185	object	materialComposition	percent	\N	object		0
1377	140	object	materialComposition	percent	\N	object		0
1377	144	object	materialComposition	percent	\N	object		0
1377	180	object	materialComposition	percent	\N	object		0
1378	141	object	materialComposition	percent	\N	object		0
1378	168	object	materialComposition	percent	\N	object		0
1380	141	object	materialComposition	percent	\N	object		0
1380	168	object	materialComposition	percent	\N	object		0
1393	132	object	materialComposition	percent	\N	object		0
1393	136	object	materialComposition	percent	\N	object		0
1393	140	object	materialComposition	percent	\N	object		0
1393	144	object	materialComposition	percent	\N	object		0
1393	185	object	materialComposition	percent	\N	object		0
1401	141	object	materialComposition	percent	\N	object		0
1401	168	object	materialComposition	percent	\N	object		0
1408	140	object	materialComposition	percent	\N	object		0
1408	144	object	materialComposition	percent	\N	object		0
1408	151	object	materialComposition	percent	\N	object		0
1409	141	object	materialComposition	percent	\N	object		0
1409	168	object	materialComposition	percent	\N	object		0
1410	168	object	materialComposition	percent	\N	object		0
1413	141	object	materialComposition	percent	\N	object		0
1413	168	object	materialComposition	percent	\N	object		0
1414	136	object	materialComposition	percent	\N	object		0
1414	140	object	materialComposition	percent	\N	object		0
1414	144	object	materialComposition	percent	\N	object		0
1414	171	object	materialComposition	percent	\N	object		0
1421	141	object	materialComposition	percent	\N	object		0
1421	168	object	materialComposition	percent	\N	object		0
1422	132		materialComposition	percent	\N	object		0
1422	136		materialComposition	percent	\N	object		0
1422	140		materialComposition	percent	\N	object		0
1422	144		materialComposition	percent	\N	object		0
1422	180		materialComposition	percent	\N	object		0
1432	132	object	materialComposition	percent	\N	object		0
1432	140	object	materialComposition	percent	\N	object		0
1432	185	object	materialComposition	percent	\N	object		0
1433	125	object	materialComposition	percent	\N	object		0
1433	168	object	materialComposition	percent	\N	object		0
1437	132	object	materialComposition	percent	\N	object		0
1437	136	object	materialComposition	percent	\N	object		0
1437	140	object	materialComposition	percent	\N	object		0
1437	144	object	materialComposition	percent	\N	object		0
1437	180	object	materialComposition	percent	\N	object		0
1439	141	object	materialComposition	percent	\N	object		0
1439	168	object	materialComposition	percent	\N	object		0
1442	132	object	materialComposition	percent	\N	object		0
1442	185	object	materialComposition	percent	\N	object		0
1443	168		materialComposition	percent	\N	object		0
1447	132	object	materialComposition	percent	\N	object		0
1447	140	object	materialComposition	percent	\N	object		0
1447	185	object	materialComposition	percent	\N	object		0
1450	168	object	materialComposition	percent	\N	object		0
1455	141	object	materialComposition	percent	\N	object		0
1455	168	object	materialComposition	percent	\N	object		0
1456	141	object	materialComposition	percent	\N	object		0
1456	168	object	materialComposition	percent	\N	object		0
1459	140	object	materialComposition	percent	\N	object		0
1459	144	object	materialComposition	percent	\N	object		0
1459	180	object	materialComposition	percent	\N	object		0
1464	168	object	materialComposition	percent	\N	object		0
1473	132	object	materialComposition	percent	\N	object		0
1473	140	object	materialComposition	percent	\N	object		0
1473	144	object	materialComposition	percent	\N	object		0
1473	161	object	secondaryMaterialComposition	percent	\N	object		0
1473	166	object	secondaryMaterialComposition	percent	\N	object		0
1473	934	object	secondaryMaterialComposition	percent	\N	object		0
1475	132	object	materialComposition	percent	\N	object		0
1475	140	object	materialComposition	percent	\N	object		0
1475	185	object	materialComposition	percent	\N	object		0
1476	132	object	materialComposition	percent	\N	object		0
1476	140	object	materialComposition	percent	\N	object		0
1476	166	object	secondaryMaterialComposition	percent	\N	object		0
1478	132	object	materialComposition	percent	\N	object		0
1478	140	object	materialComposition	percent	\N	object		0
1478	144	object	materialComposition	percent	\N	object		0
1478	171	object	secondaryMaterialComposition	percent	\N	object		0
1479	168	object	materialComposition	percent	\N	object		0
1482	141	object	materialComposition	percent	\N	object		0
1482	168	object	materialComposition	percent	\N	object		0
1485	132	object	materialComposition	percent	\N	object		0
1485	140	object	materialComposition	percent	\N	object		0
1485	148	object	materialComposition	percent	\N	object		0
1485	161	object	secondaryMaterialComposition	percent	\N	object		0
1485	166	object	secondaryMaterialComposition	percent	\N	object		0
1485	934	object	secondaryMaterialComposition	percent	\N	object		0
1486	141	object	materialComposition	percent	\N	object		0
1486	168	object	materialComposition	percent	\N	object		0
1488	125	object	materialComposition	percent	\N	object		0
1488	168	object	materialComposition	percent	\N	object		0
1489	140	object	materialComposition	percent	\N	object		0
1489	148	object	materialComposition	percent	\N	object		0
1489	166	object	secondaryMaterialComposition	percent	\N	object		0
1491	132	object	materialComposition	percent	\N	object		0
1491	140	object	materialComposition	percent	\N	object		0
1491	185	object	materialComposition	percent	\N	object		0
1492	168	object	materialComposition	percent	\N	object		0
1494	168	object	materialComposition	percent	\N	object		0
1502	141	object	materialComposition	percent	\N	object		0
1502	168	object	materialComposition	percent	\N	object		0
1507	121	object	materialComposition	percent	\N	object		0
1507	149	object	materialComposition	percent	\N	object		0
1507	153	object	materialComposition	percent	\N	object		0
1507	168	object	materialComposition	percent	\N	object		0
1510	141	object	materialComposition	percent	\N	object		0
1510	168	object	materialComposition	percent	\N	object		0
1511	141	object	materialComposition	percent	\N	object		0
1511	168	object	materialComposition	percent	\N	object		0
1513	121	object	materialComposition	percent	\N	object		0
1513	149	object	materialComposition	percent	\N	object		0
1513	153	object	materialComposition	percent	\N	object		0
1513	168	object	materialComposition	percent	\N	object		0
1514	132	object	materialComposition	percent	\N	object		0
1514	140	object	materialComposition	percent	\N	object		0
1514	144	object	materialComposition	percent	\N	object		0
1514	171	object	secondaryMaterialComposition	percent	\N	object		0
1518	168	object	materialComposition	percent	\N	object		0
1520	168	object	materialComposition	percent	\N	object		0
1521	141	object	materialComposition	percent	\N	object		0
1521	168	object	materialComposition	percent	\N	object		0
1523	132	object	materialComposition	percent	\N	object		0
1523	140	object	materialComposition	percent	\N	object		0
1523	148	object	materialComposition	percent	\N	object		0
1523	161	object	secondaryMaterialComposition	percent	\N	object		0
1523	166	object	secondaryMaterialComposition	percent	\N	object		0
1523	934	object	secondaryMaterialComposition	percent	\N	object		0
1525	144	object	materialComposition	percent	\N	object		0
1525	171	object	materialComposition	percent	\N	object		0
1529	168	object	materialComposition	percent	\N	object		0
1530	168	object	materialComposition	percent	\N	object		0
1533	125	object	materialComposition	percent	\N	object		0
1533	141	object	materialComposition	percent	\N	object		0
1533	168	object	materialComposition	percent	\N	object		0
1534	141	object	materialComposition	percent	\N	object		0
1534	168	object	materialComposition	percent	\N	object		0
1539	132	object	materialComposition	percent	\N	object		0
1539	140	object	materialComposition	percent	\N	object		0
1539	166	object	secondaryMaterialComposition	percent	\N	object		0
1540	132	object	materialComposition	percent	\N	object		0
1540	140	object	materialComposition	percent	\N	object		0
1540	180	object	secondaryMaterialComposition	percent	\N	object		0
1541	168	object	materialComposition	percent	\N	object		0
1547	168	object	materialComposition	percent	\N	object		0
1550	132	object	materialComposition	percent	\N	object		0
1550	140	object	materialComposition	percent	\N	object		0
1550	144	object	materialComposition	percent	\N	object		0
1550	161	object	secondaryMaterialComposition	percent	\N	object		0
1550	166	object	secondaryMaterialComposition	percent	\N	object		0
1550	934	object	secondaryMaterialComposition	percent	\N	object		0
1552	168	object	materialComposition	percent	\N	object		0
1553	141	object	materialComposition	percent	\N	object		0
1553	168	object	materialComposition	percent	\N	object		0
1554	132	object	materialComposition	percent	\N	object		0
1554	140	object	materialComposition	percent	\N	object		0
1554	180	object	secondaryMaterialComposition	percent	\N	object		0
1555	132	object	materialComposition	percent	\N	object		0
1555	140	object	materialComposition	percent	\N	object		0
1555	166	object	secondaryMaterialComposition	percent	\N	object		0
1558	149	object	materialComposition	percent	\N	object		0
1558	168	object	materialComposition	percent	\N	object		0
1566	149	object	materialComposition	percent	\N	object		0
1566	168	object	materialComposition	percent	\N	object		0
1568	141	object	materialComposition	percent	\N	object		0
1568	168	object	materialComposition	percent	\N	object		0
1573	168	object	materialComposition	percent	\N	object		0
1574	141	object	materialComposition	percent	\N	object		0
1574	168	object	materialComposition	percent	\N	object		0
1575	168	object	materialComposition	percent	\N	object		0
1578	168	object	materialComposition	percent		object		0
1581	141	object	materialComposition	percent	\N	object		0
1581	168	object	materialComposition	percent	\N	object		0
1583	168	object	materialComposition	percent	\N	object		0
1584	168	object	materialComposition	percent		object		0
1585	149	object	materialComposition	percent	\N	object		0
1585	168	object	materialComposition	percent		object		0
1586	168	object	materialComposition	percent	\N	object		0
1593	141	object	materialComposition	percent	\N	object		0
1593	168	object	materialComposition	percent	\N	object		0
1594	141	object	materialComposition	percent	\N	object		0
1594	168	object	materialComposition	percent	\N	object		0
1596	141	object	materialComposition	percent	\N	object		0
1596	168	object	materialComposition	percent	\N	object		0
1600	125	object	materialComposition	percent	\N	object		0
1601	141	object	materialComposition	percent	\N	object		0
1601	168	object	materialComposition	percent	\N	object		0
1603	125	object	materialComposition	percent	\N	object		0
1610	168	object	materialComposition	percent	\N	object		0
1611	134	object	materialComposition	percent	\N	object		0
1611	149	object	materialComposition	percent	\N	object		0
1611	168	object	materialComposition	percent		object		0
1612	168	object	materialComposition	percent	\N	object		0
1618	125	object	materialComposition	percent	\N	object		0
1619	168	object	materialComposition	percent	\N	object		0
1620	141	object	materialComposition	percent	\N	object		0
1620	168	object	materialComposition	percent	\N	object		0
1621	141	object	materialComposition	percent	\N	object		0
1621	168	object	materialComposition	percent	\N	object		0
1627	159	object	materialComposition	percent	\N	object		0
1628	104	object	materialComposition	percent	\N	object		0
1629	141	object	materialComposition	percent	\N	object		0
1629	168	object	materialComposition	percent	\N	object		0
1632	125	object	materialComposition	percent	\N	object		0
1634	168	object	materialComposition	percent	\N	object		0
1639	153	object	materialComposition	percent	\N	object		0
1640	168	object	materialComposition	percent	\N	object		0
1642	125	object	materialComposition	percent	\N	object		0
1643	168	object	materialComposition	percent	\N	object		0
1648	125	object	materialComposition	percent	\N	object		0
1649	125	object	materialComposition	percent	\N	object		0
1649	168	object	materialComposition	percent	\N	object		0
1650	168	object	materialComposition	percent	\N	object		0
1651	168	object	materialComposition	percent	\N	object		0
1654	141	object	materialComposition	percent	\N	object		0
1654	168	object	materialComposition	percent	\N	object		0
1655	168	object	materialComposition	percent	\N	object		0
1659	141	object	materialComposition	percent	\N	object		0
1659	168	object	materialComposition	percent	\N	object		0
1660	168	object	materialComposition	percent		object		0
1665	168	object	materialComposition	percent	\N	object		0
1666	168	object	materialComposition	percent	\N	object		0
1667	141	object	materialComposition	percent	\N	object		0
1667	168	object	materialComposition	percent	\N	object		0
1668	168	object	materialComposition	percent		object		0
1673	141	object	materialComposition	percent	\N	object		0
1673	163	object	materialComposition	percent	\N	object		0
1675	132		materialComposition	percent		object		0
1675	148		materialComposition	percent		object		0
1675	166		materialComposition	percent	\N	object		0
1677	104	object	materialComposition	percent	\N	object		0
1678	132	object	materialComposition	percent	\N	object		0
1678	148	object	materialComposition	percent	\N	object		0
1678	934	object	materialComposition	percent	\N	object		0
1680	132	object	materialComposition	percent		object		0
1680	148	object	materialComposition	percent		object		0
1680	934	object	materialComposition	percent	\N	object		0
1685	168	object	materialComposition	percent	\N	object		0
1686	132	object	materialComposition	percent		object		0
1686	148	object	materialComposition	percent		object		0
1686	166	object	materialComposition	percent	\N	object		0
1687	132	object	materialComposition	percent		object		0
1687	148	object	materialComposition	percent		object		0
1687	166	object	materialComposition	percent	\N	object		0
1689	141	object	materialComposition	percent	\N	object		0
1689	168	object	materialComposition	percent	\N	object		0
1691	168	object	materialComposition	percent	\N	object		0
1692	132	object	materialComposition	percent		object		0
1692	148	object	materialComposition	percent		object		0
1692	166	object	materialComposition	percent	\N	object		0
1693	168	object	materialComposition	percent	\N	object		0
1696	132	object	materialComposition	percent		object		0
1696	148	object	materialComposition	percent		object		0
1696	934	object	materialComposition	percent	\N	object		0
1698	125	object	materialComposition	percent	\N	object		0
1699	132	object	materialComposition	percent		object		0
1699	148	object	materialComposition	percent		object		0
1699	166	object	materialComposition	percent	\N	object		0
1702	132	object	materialComposition	percent		object		0
1702	148	object	materialComposition	percent		object		0
1702	166	object	materialComposition	percent	\N	object		0
1706	132	object	materialComposition	percent	\N	object		0
1706	148	object	materialComposition	percent	\N	object		0
1706	934	object	materialComposition	percent	\N	object		0
1710	125	object	materialComposition	percent	\N	object		0
1713	141	object	materialComposition	percent	\N	object		0
1713	163	object	materialComposition	percent	\N	object		0
1714	125	object	materialComposition	percent	\N	object		0
1715	132	object	materialComposition	percent		object		0
1715	140	object	materialComposition	percent	\N	object		0
1715	148	object	materialComposition	percent		object		0
1715	161	object	materialComposition	percent	\N	object		0
1715	166	object	materialComposition	percent		object		0
1716	132	object	materialComposition	percent		object		0
1716	148	object	materialComposition	percent		object		0
1716	166	object	materialComposition	percent	\N	object		0
1723	104	object	materialComposition	percent	\N	object		0
1726	168	object	materialComposition	percent	\N	object		0
1729	132	object	materialComposition	percent		object		0
1729	148	object	materialComposition	percent		object		0
1729	934	object	materialComposition	percent	\N	object		0
1733	132	object	materialComposition	percent		object		0
1733	148	object	materialComposition	percent		object		0
1733	166	object	materialComposition	percent	\N	object		0
1738	168	object	materialComposition	percent	\N	object		0
1742	125	object	materialComposition	percent	\N	object		0
1744	132	object	materialComposition	percent	\N	object		0
1744	140	object	materialComposition	percent	\N	object		0
1744	185	object	secondaryMaterialComposition	percent	\N	object		0
1748	132	object	materialComposition	percent	\N	object		0
1748	140	object	materialComposition	percent	\N	object		0
1748	148	object	materialComposition	percent	\N	object		0
1748	161	object	secondaryMaterialComposition	percent	\N	object		0
1748	166	object	secondaryMaterialComposition	percent	\N	object		0
1748	934	object	secondaryMaterialComposition	percent	\N	object		0
1749	141		materialComposition	percent	\N	object		0
1749	168		materialComposition	percent	\N	object		0
1750	132	object	materialComposition	percent	\N	object		0
1750	140	object	materialComposition	percent	\N	object		0
1750	166	object	secondaryMaterialComposition	percent	\N	object		0
1752	141	object	materialComposition	percent	\N	object		0
1752	168	object	materialComposition	percent	\N	object		0
1754	132	object	materialComposition	percent	\N	object		0
1754	140	object	materialComposition	percent	\N	object		0
1754	166	object	secondaryMaterialComposition	percent	\N	object		0
1755	168	object	materialComposition	percent	\N	object		0
1756	141	object	materialComposition	percent	\N	object		0
1756	168	object	materialComposition	percent	\N	object		0
1757	132	object	materialComposition	percent	\N	object		0
1757	140	object	materialComposition	percent	\N	object		0
1757	144	object	materialComposition	percent	\N	object		0
1757	161	object	secondaryMaterialComposition	percent	\N	object		0
1757	166	object	secondaryMaterialComposition	percent	\N	object		0
1757	934	object	secondaryMaterialComposition	percent	\N	object		0
1760	141	object	materialComposition	percent	\N	object		0
1760	168	object	materialComposition	percent	\N	object		0
1762	132	object	materialComposition	percent	\N	object		0
1762	140	object	materialComposition	percent	\N	object		0
1762	144	object	materialComposition	percent	\N	object		0
1762	171	object	secondaryMaterialComposition	percent	\N	object		0
1764	125	object	materialComposition	percent	\N	object		0
1766	132	object	materialComposition	percent		object		0
1766	148	object	materialComposition	percent		object		0
1766	166	object	materialComposition	percent	\N	object		0
1767	141	object	materialComposition	percent	\N	object		0
1767	163	object	materialComposition	percent	\N	object		0
1769	132	object	materialComposition	percent		object		0
1769	148	object	materialComposition	percent		object		0
1769	166	object	materialComposition	percent	\N	object		0
1780	132	object	materialComposition	percent	\N	object		0
1780	140	object	materialComposition	percent	\N	object		0
1780	166	object	secondaryMaterialComposition	percent	\N	object		0
1784	132	object	materialComposition	percent	\N	object		0
1784	140	object	materialComposition	percent	\N	object		0
1784	144	object	materialComposition	percent	\N	object		0
1784	171	object	secondaryMaterialComposition	percent	\N	object		0
1787	132	object	materialComposition	percent	\N	object		0
1787	140	object	materialComposition	percent	\N	object		0
1787	148	object	materialComposition	percent	\N	object		0
1787	161	object	secondaryMaterialComposition	percent	\N	object		0
1787	166	object	secondaryMaterialComposition	percent	\N	object		0
1787	934	object	secondaryMaterialComposition	percent	\N	object		0
1798	140	object	materialComposition	percent	\N	object		0
1798	148	object	materialComposition	percent	\N	object		0
1798	166	object	secondaryMaterialComposition	percent	\N	object		0
1811	132	object	materialComposition	percent	\N	object		0
1811	140	object	materialComposition	percent	\N	object		0
1811	144	object	materialComposition	percent	\N	object		0
1811	161	object	secondaryMaterialComposition	percent	\N	object		0
1811	166	object	secondaryMaterialComposition	percent	\N	object		0
1811	934	object	secondaryMaterialComposition	percent	\N	object		0
1831	132	object	materialComposition	percent	\N	object		0
1831	140	object	materialComposition	percent	\N	object		0
1831	185	object	secondaryMaterialComposition	percent	\N	object		0
1891	132	object	materialComposition	percent	\N	object		0
1891	185	object	secondaryMaterialComposition	percent	\N	object		0
1895	132	object	materialComposition	percent	\N	object		0
1895	140	object	materialComposition	percent	\N	object		0
1895	185	object	secondaryMaterialComposition	percent	\N	object		0
1969	132	object	materialComposition	percent	\N	object		0
1969	136	object	materialComposition	percent	\N	object		0
1969	140	object	materialComposition	percent	\N	object		0
1969	144	object	materialComposition	percent	\N	object		0
1969	180	object	secondaryMaterialComposition	percent	\N	object		0
1990	168	object	materialComposition	percent	\N	object		0
1993	168	object	materialComposition	percent	\N	object		0
1994	132	object	materialComposition	percent	\N	object		0
1994	136	object	materialComposition	percent	\N	object		0
1994	140	object	materialComposition	percent	\N	object		0
1994	171	object	secondaryMaterialComposition	percent	\N	object		0
2003	140	object	materialComposition	percent	\N	object		0
2003	144	object	materialComposition	percent	\N	object		0
2003	180	object	secondaryMaterialComposition	percent	\N	object		0
2008	104	object	materialComposition	percent	\N	object		0
2008	149	object	materialComposition	percent	\N	object		0
2008	168	object	materialComposition	percent	\N	object		0
2008	181	object	materialComposition	percent	\N	object		0
2015	121	object	materialComposition	percent	40	object		0
2015	140	object	materialComposition	percent	\N	object		0
2015	149	object	materialComposition	percent	\N	object		0
2019	132	object	materialComposition	percent	\N	object		0
2019	140	object	materialComposition	percent	\N	object		0
2019	144	object	materialComposition	percent	\N	object		0
2019	180	object	secondaryMaterialComposition	percent	\N	object		0
2020	168	object	materialComposition	percent	\N	object		0
2021	140	object	materialComposition	percent	\N	object		0
2021	144	object	materialComposition	percent	\N	object		0
2021	151	object	secondaryMaterialComposition	percent	\N	object		0
2026	132	object	materialComposition	percent	\N	object		0
2026	140	object	materialComposition	percent	\N	object		0
2026	144	object	materialComposition	percent	\N	object		0
2026	180	object	secondaryMaterialComposition	percent	\N	object		0
2038	104	object	materialComposition	percent	\N	object		0
2038	168	object	materialComposition	percent	\N	object		0
2038	181	object	materialComposition	percent	\N	object		0
2040	132	object	materialComposition	percent	\N	object		0
2040	140	object	materialComposition	percent	\N	object		0
2040	144	object	materialComposition	percent	\N	object		0
2040	180	object	secondaryMaterialComposition	percent	\N	object		0
2048	168	object	materialComposition	percent	\N	object		0
2049	132	object	materialComposition	percent	\N	object		0
2049	140	object	materialComposition	percent	\N	object		0
2049	144	object	materialComposition	percent	\N	object		0
2049	180	object	secondaryMaterialComposition	percent	\N	object		0
2056	132	object	materialComposition	percent	\N	object		0
2056	136	object	materialComposition	percent	\N	object		0
2056	140	object	materialComposition	percent	\N	object		0
2056	144	object	materialComposition	percent	\N	object		0
2056	180	object	secondaryMaterialComposition	percent	\N	object		0
2057	168	object	materialComposition	percent	\N	object		0
2058	141	object	materialComposition	percent	\N	object		0
2058	168	object	materialComposition	percent	\N	object		0
2063	132	object	materialComposition	percent	\N	object		0
2063	136	object	materialComposition	percent	\N	object		0
2063	140	object	materialComposition	percent	\N	object		0
2063	144	object	materialComposition	percent	\N	object		0
2063	180	object	secondaryMaterialComposition	percent	\N	object		0
2066	141	object	materialComposition	percent	\N	object		0
2066	168	object	materialComposition	percent	\N	object		0
2068	140	object	materialComposition	percent	\N	object		0
2068	144	object	materialComposition	percent	\N	object		0
2068	180	object	secondaryMaterialComposition	percent	\N	object		0
2069	168	object	materialComposition	percent	\N	object		0
2075	168	object	materialComposition	percent	\N	object		0
2082	132	object	materialComposition	percent	\N	object		0
2082	136	object	materialComposition	percent	\N	object		0
2082	140	object	materialComposition	percent	\N	object		0
2082	144	object	materialComposition	percent	\N	object		0
2082	185	object	secondaryMaterialComposition	percent	\N	object		0
2086	132	object	materialComposition	percent	\N	object		0
2086	136	object	materialComposition	percent	\N	object		0
2086	140	object	materialComposition	percent	\N	object		0
2086	144	object	materialComposition	percent	\N	object		0
2086	185	object	secondaryMaterialComposition	percent	\N	object		0
2088	132	object	materialComposition	percent	\N	object		0
2088	140	object	materialComposition	percent	\N	object		0
2088	144	object	materialComposition	percent	\N	object		0
2088	171	object	secondaryMaterialComposition	percent	\N	object		0
2098	132	object	materialComposition	percent	\N	object		0
2098	140	object	materialComposition	percent	\N	object		0
2098	148	object	materialComposition	percent	\N	object		0
2098	161	object	secondaryMaterialComposition	percent	\N	object		0
2098	166	object	secondaryMaterialComposition	percent	\N	object		0
2098	934	object	secondaryMaterialComposition	percent	\N	object		0
2100	132	object	materialComposition	percent	\N	object		0
2100	140	object	materialComposition	percent	\N	object		0
2100	144	object	materialComposition	percent	\N	object		0
2100	161	object	secondaryMaterialComposition	percent	\N	object		0
2100	166	object	secondaryMaterialComposition	percent	\N	object		0
2100	934	object	secondaryMaterialComposition	percent	\N	object		0
2104	132	object	materialComposition	percent	\N	object		0
2104	140	object	materialComposition	percent	\N	object		0
2104	166	object	secondaryMaterialComposition	percent	\N	object		0
2113	140	object	materialComposition	percent	\N	object		0
2113	148	object	materialComposition	percent	\N	object		0
2113	166	object	secondaryMaterialComposition	percent	\N	object		0
2117	132	object	materialComposition	percent	\N	object		0
2117	140	object	materialComposition	percent	\N	object		0
2117	148	object	materialComposition	percent	\N	object		0
2117	161	object	secondaryMaterialComposition	percent	\N	object		0
2117	166	object	secondaryMaterialComposition	percent	\N	object		0
2117	934	object	secondaryMaterialComposition	percent	\N	object		0
2125	132	object	materialComposition	percent	\N	object		0
2125	140	object	materialComposition	percent	\N	object		0
2125	144	object	materialComposition	percent	\N	object		0
2125	171	object	secondaryMaterialComposition	percent	\N	object		0
2137	132	object	materialComposition	percent	\N	object		0
2137	140	object	materialComposition	percent	\N	object		0
2137	166	object	secondaryMaterialComposition	percent	\N	object		0
2144	132	object	materialComposition	percent	\N	object		0
2144	140	object	materialComposition	percent	\N	object		0
2144	144	object	materialComposition	percent	\N	object		0
2144	161	object	secondaryMaterialComposition	percent	\N	object		0
2144	166	object	secondaryMaterialComposition	percent	\N	object		0
2144	934	object	secondaryMaterialComposition	percent	\N	object		0
2151	132	object	materialComposition	percent	\N	object		0
2151	140	object	materialComposition	percent	\N	object		0
2151	166	object	secondaryMaterialComposition	percent	\N	object		0
4220	132	object	materialComposition	percent		object		0
4220	140	object	materialComposition	percent		object		0
