1095	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1096	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1105	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1106	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1112	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1116	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1117	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1122	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1125	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1126	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1128	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1129	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1133	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1134	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1136	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1139	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1141	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1148	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1151	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1153	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1155	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1157	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1158	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1160	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1162	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1164	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1166	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1168	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1169	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1170	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1173	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1174	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1176	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1177	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1180	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1181	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1182	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1183	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1186	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1188	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1190	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1191	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1192	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1194	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1195	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1196	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1197	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1199	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1200	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1201	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1202	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1204	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1206	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1207	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1208	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1209	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1211	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1213	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1214	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1215	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1216	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1217	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1218	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1219	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1220	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1221	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1222	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1223	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1224	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1226	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1227	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1228	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1229	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1230	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1231	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1232	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1234	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1236	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1237	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1238	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1239	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1240	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1242	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1243	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1244	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1247	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1250	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1252	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1253	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1256	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1257	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1258	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1260	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1261	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1268	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1271	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1272	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1273	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1274	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1275	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1276	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1278	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1279	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1280	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1281	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1282	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1283	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1284	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1285	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1286	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1287	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1288	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1289	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1290	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1291	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1293	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1294	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1295	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1297	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1298	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1299	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1300	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1301	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1302	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1304	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1305	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1306	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1307	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1308	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1309	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1310	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1311	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1312	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1313	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1314	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1316	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1317	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1318	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1319	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1320	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1321	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1322	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1323	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1324	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1325	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1326	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1327	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1328	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1329	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1330	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1331	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1332	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1333	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1335	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1336	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1337	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1338	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1340	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1341	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1342	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1343	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1345	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
1346	fr_FR	\N	\N	\N	\N	\N	0			\N	\N	\N	\N	\N
